	tdbank_imp_date	media_app_id	position_id	pltv	pctcvr	pctr	bid_price	response_ecpm	win_price	winner_bid_price	click_num	target_cpa	pay_amount
111	0	0	1	0	0	0	0	832.7919612958989	89.59051473252866	0	0	0	0
112	0	0	1	0	0	0	0	581.9795562131239	462.10337592243235	0	0	0	0
113	0	0	1	0	0	0	0	696.7228228408951	0.0	0	0	0	0
114	0	0	1	0	0	0	0	606.4233185785603	595.1011223495069	0	0	0	0
115	0	0	0	0	0	0	0	575.608616669571	172.55768383281233	0	0	0	0
116	0	0	1	0	0	0	0	691.8886443272712	0.0	0	0	0	0
117	0	0	0	0	0	0	0	30.176867892741434	0.0	0	0	0	0
118	0	0	1	0	0	0	0	924.2715894018979	790.377911458882	0	0	0	0
119	0	0	0	0	0	0	0	343.4378463831359	0.0	0	0	0	0
120	0	0	1	0	0	0	0	962.8922870521128	392.4271479003841	0	0	0	0
121	0	0	1	0	0	0	0	677.2025666410373	319.86585034568014	0	0	0	0
122	0	0	1	0	0	0	0	367.0925115421105	0.0	0	0	0	0
123	0	0	0	0	0	0	0	903.9022111793515	0.0	0	0	0	0
124	0	0	1	0	0	0	0	130.4555737490033	0.0	0	0	0	0
125	0	0	1	0	0	0	0	784.0645534727349	753.6013013450224	0	0	0	0
126	0	0	0	0	0	0	0	527.5566243183105	362.29724653504013	0	0	0	0
127	0	0	0	0	0	0	0	659.013152204621	596.924751167051	0	0	0	0
128	0	0	1	0	0	0	0	425.3592720714353	0.0	0	0	0	0
129	0	0	1	0	0	0	0	741.9266054524821	89.29189220789901	0	0	0	0
130	0	0	0	0	0	0	0	36.48801065373908	0.0	0	0	0	0
131	0	0	1	0	0	0	0	497.37828584215816	76.95695800933278	0	0	0	0
132	0	0	0	0	0	0	0	787.1129839237495	527.0120032560563	0	0	0	0
133	0	0	1	0	0	0	0	762.9312395605384	269.9107164918286	0	0	0	0
134	0	0	1	0	0	0	0	11.874822105399364	0.0	0	0	0	0
135	0	0	0	0	0	0	0	356.4220586875729	0.0	0	0	0	0
136	0	0	0	0	0	0	0	700.5302767340885	0.0	0	0	0	0
137	0	0	0	0	0	0	0	829.9539224455839	9.235778125931017	0	0	0	0
138	0	0	0	0	0	0	0	29.221869594130535	0.0	0	0	0	0
139	0	0	0	0	0	0	0	816.4909616414162	21.776541282217732	0	0	0	0
140	0	0	1	0	0	0	0	85.85905923774584	0.0	0	0	0	0
141	0	0	0	0	0	0	0	664.5633485647963	0.0	0	0	0	0
142	0	0	1	0	0	0	0	984.712527542681	496.29908673225776	0	0	0	0
143	0	0	0	0	0	0	0	768.3838116164735	124.85668589653432	0	0	0	0
144	0	0	1	0	0	0	0	695.1390472031154	643.3665380760514	0	0	0	0
145	0	0	1	0	0	0	0	700.0148876765803	0.0	0	0	0	0
146	0	0	1	0	0	0	0	922.9085593451724	228.58957966206418	0	0	0	0
147	0	0	0	0	0	0	0	312.76274450155137	0.0	0	0	0	0
148	0	0	1	0	0	0	0	111.52779101698917	86.03287711582009	0	0	0	0
149	0	0	1	0	0	0	0	306.8739491121962	0.0	0	0	0	0
150	0	0	0	0	0	0	0	496.79668403565915	321.8444028013161	0	0	0	0
151	0	0	1	0	0	0	0	259.88147266095564	0.0	0	0	0	0
152	0	0	1	0	0	0	0	217.02518404136006	0.0	0	0	0	0
153	0	0	0	0	0	0	0	502.82508847601173	0.0	0	0	0	0
154	0	0	0	0	0	0	0	518.6099879762793	0.0	0	0	0	0
155	0	0	0	0	0	0	0	296.8450637332791	0.0	0	0	0	0
156	0	0	1	0	0	0	0	175.07796328466597	0.0	0	0	0	0
157	0	0	0	0	0	0	0	182.4973689714443	0.0	0	0	0	0
158	0	0	1	0	0	0	0	794.2693645503122	0.0	0	0	0	0
159	0	0	1	0	0	0	0	85.50095957503456	0.0	0	0	0	0
160	0	0	0	0	0	0	0	485.9530878509742	0.0	0	0	0	0
161	0	0	1	0	0	0	0	243.84250405857222	0.0	0	0	0	0
162	0	0	0	0	0	0	0	684.8955983609297	0.0	0	0	0	0
163	0	0	0	0	0	0	0	239.5935468947046	0.0	0	0	0	0
164	0	0	0	0	0	0	0	641.4893967820773	0.0	0	0	0	0
165	0	0	0	0	0	0	0	213.1647593481719	0.0	0	0	0	0
166	0	0	0	0	0	0	0	884.5688687493247	315.9615039675827	0	0	0	0
167	0	0	1	0	0	0	0	573.8761021890066	0.0	0	0	0	0
168	0	0	1	0	0	0	0	844.2209362249159	223.07151100751165	0	0	0	0
169	0	0	0	0	0	0	0	747.4045592679302	509.9294878417514	0	0	0	0
170	0	0	1	0	0	0	0	390.4351577722448	93.30690937162578	0	0	0	0
171	0	0	1	0	0	0	0	528.6768515922229	230.7302206256474	0	0	0	0
172	0	0	0	0	0	0	0	181.56228363828842	0.0	0	0	0	0
173	0	0	0	0	0	0	0	481.08234118796935	70.0945651481284	0	0	0	0
174	0	0	0	0	0	0	0	875.9593965274348	0.0	0	0	0	0
175	0	0	1	0	0	0	0	243.6834492564234	0.0	0	0	0	0
176	0	0	0	0	0	0	0	780.428905116831	566.5377808800389	0	0	0	0
177	0	0	1	0	0	0	0	751.6340987684209	69.07997179517089	0	0	0	0
178	0	0	1	0	0	0	0	155.5378105053602	0.0	0	0	0	0
179	0	0	1	0	0	0	0	468.8863620193545	0.0	0	0	0	0
180	0	0	0	0	0	0	0	787.2666605861889	169.5032729701059	0	0	0	0
181	0	0	1	0	0	0	0	803.3170918841548	200.28846140315372	0	0	0	0
182	0	0	0	0	0	0	0	100.85249343794833	0.0	0	0	0	0
183	0	0	0	0	0	0	0	794.9710686690713	74.51209099589629	0	0	0	0
184	0	0	0	0	0	0	0	599.799859920181	0.0	0	0	0	0
185	0	0	0	0	0	0	0	308.85771219749904	0.0	0	0	0	0
186	0	0	0	0	0	0	0	885.4711361006558	235.9683002083638	0	0	0	0
187	0	0	1	0	0	0	0	198.99144651799426	0.0	0	0	0	0
188	0	0	0	0	0	0	0	730.1532256624362	0.0	0	0	0	0
189	0	0	1	0	0	0	0	458.5223001205996	118.28761839609481	0	0	0	0
190	0	0	1	0	0	0	0	183.5566826482321	0.0	0	0	0	0
191	0	0	1	0	0	0	0	630.4686140342233	7.482337580863585	0	0	0	0
192	0	0	0	0	0	0	0	996.6379559705873	748.0889265015684	0	0	0	0
193	0	0	1	0	0	0	0	838.594605594067	618.7448253299002	0	0	0	0
194	0	0	0	0	0	0	0	872.222597221937	845.5498575084918	0	0	0	0
195	0	0	0	0	0	0	0	614.4365916883671	140.06445286382674	0	0	0	0
196	0	0	0	0	0	0	0	521.3464272397739	70.08317755124006	0	0	0	0
197	0	0	1	0	0	0	0	234.87458184742306	0.0	0	0	0	0
198	0	0	1	0	0	0	0	126.61752371644452	0.0	0	0	0	0
199	0	0	0	0	0	0	0	3.6539610834014358	0.0	0	0	0	0
200	0	0	0	0	0	0	0	948.1371915044223	0.0	0	0	0	0
201	0	0	1	0	0	0	0	681.1772522640874	272.98543748802797	0	0	0	0
202	0	0	1	0	0	0	0	300.51469514746697	0.0	0	0	0	0
203	0	0	0	0	0	0	0	176.71431898246524	0.0	0	0	0	0
204	0	0	1	0	0	0	0	160.7552865891717	0.0	0	0	0	0
205	0	0	1	0	0	0	0	581.7622054190679	0.0	0	0	0	0
206	0	0	1	0	0	0	0	282.6052817650453	0.0	0	0	0	0
207	0	0	1	0	0	0	0	466.88442527263595	0.0	0	0	0	0
208	0	0	0	0	0	0	0	318.19702177813605	155.42956176085454	0	0	0	0
209	0	0	0	0	0	0	0	289.77618058652797	0.0	0	0	0	0
210	0	0	1	0	0	0	0	391.5007161684241	129.9900796980854	0	0	0	0
211	0	0	0	0	0	0	0	336.6545419818008	0.0	0	0	0	0
212	0	0	0	0	0	0	0	460.71116985961646	23.199595355274717	0	0	0	0
213	0	0	1	0	0	0	0	987.3417691403481	132.6765460489544	0	0	0	0
214	0	0	1	0	0	0	0	148.37134777953386	0.0	0	0	0	0
215	0	0	0	0	0	0	0	592.508219134788	49.02830874151887	0	0	0	0
216	0	0	0	0	0	0	0	952.8765172119623	0.0	0	0	0	0
217	0	0	1	0	0	0	0	17.52029073457706	0.0	0	0	0	0
218	0	0	1	0	0	0	0	130.70977817813156	0.0	0	0	0	0
219	0	0	0	0	0	0	0	817.5635042951702	467.95485875307975	0	0	0	0
220	0	0	0	0	0	0	0	345.39049255570797	102.01482470881263	0	0	0	0
221	0	0	0	0	0	0	0	665.4385694432486	315.76469851343126	0	0	0	0
222	0	0	0	0	0	0	0	908.81178989009	519.1894809201027	0	0	0	0
223	0	0	0	0	0	0	0	58.623300162267796	0.0	0	0	0	0
224	0	0	0	0	0	0	0	261.7816340449558	0.0	0	0	0	0
225	0	0	0	0	0	0	0	507.6205472392742	273.96171908259436	0	0	0	0
226	0	0	0	0	0	0	0	388.9630904424698	0.0	0	0	0	0
227	0	0	1	0	0	0	0	683.986629052854	525.8469975808129	0	0	0	0
228	0	0	0	0	0	0	0	858.8059751322355	34.04945578714891	0	0	0	0
229	0	0	1	0	0	0	0	140.48923529197944	0.0	0	0	0	0
230	0	0	0	0	0	0	0	106.94395657704081	0.0	0	0	0	0
231	0	0	1	0	0	0	0	911.6850783938075	856.4932780985706	0	0	0	0
232	0	0	1	0	0	0	0	494.4322003597983	150.42987388492756	0	0	0	0
233	0	0	0	0	0	0	0	968.3143172865881	251.68931099845992	0	0	0	0
234	0	0	1	0	0	0	0	113.27893717363891	0.0	0	0	0	0
235	0	0	1	0	0	0	0	238.805123194334	0.0	0	0	0	0
236	0	0	0	0	0	0	0	127.27236836835954	0.0	0	0	0	0
237	0	0	0	0	0	0	0	772.2005249073287	0.0	0	0	0	0
238	0	0	0	0	0	0	0	669.4976551240243	368.0167678311932	0	0	0	0
239	0	0	1	0	0	0	0	104.03759680894731	0.0	0	0	0	0
240	0	0	0	0	0	0	0	309.00155204966995	0.0	0	0	0	0
241	0	0	1	0	0	0	0	795.3939060672288	106.37078153627222	0	0	0	0
242	0	0	1	0	0	0	0	557.3620312842438	90.53579345499452	0	0	0	0
243	0	0	0	0	0	0	0	60.33963581445967	0.0	0	0	0	0
244	0	0	1	0	0	0	0	250.27998765360016	139.0492341164413	0	0	0	0
245	0	0	0	0	0	0	0	727.5332880642148	529.7447241312598	0	0	0	0
246	0	0	0	0	0	0	0	487.6020517690082	413.75879426143814	0	0	0	0
247	0	0	0	0	0	0	0	276.9576865090277	276.36062603343004	0	0	0	0
248	0	0	0	0	0	0	0	164.53789010456077	0.0	0	0	0	0
249	0	0	1	0	0	0	0	214.1376564406179	0.0	0	0	0	0
250	0	0	0	0	0	0	0	505.8080506529691	160.18649078271164	0	0	0	0
251	0	0	0	0	0	0	0	489.1303396901926	0.0	0	0	0	0
252	0	0	0	0	0	0	0	487.2701861642656	83.35981119191382	0	0	0	0
253	0	0	1	0	0	0	0	2.1114240927636585	0.0	0	0	0	0
254	0	0	0	0	0	0	0	352.032192113114	156.57330647073897	0	0	0	0
255	0	0	1	0	0	0	0	806.955957622752	395.62421900581046	0	0	0	0
256	0	0	0	0	0	0	0	893.2059885821371	823.7321405647423	0	0	0	0
257	0	0	0	0	0	0	0	241.09307030907846	0.0	0	0	0	0
258	0	0	1	0	0	0	0	205.14315226537994	0.0	0	0	0	0
259	0	0	1	0	0	0	0	457.872178624941	0.0	0	0	0	0
260	0	0	1	0	0	0	0	458.6840938608493	252.08554919495552	0	0	0	0
261	0	0	0	0	0	0	0	973.6895684381261	721.7952036600703	0	0	0	0
262	0	0	1	0	0	0	0	664.3085274771138	0.0	0	0	0	0
263	0	0	1	0	0	0	0	776.1657798126525	471.7879477226721	0	0	0	0
264	0	0	0	0	0	0	0	125.57542616087613	0.0	0	0	0	0
265	0	0	0	0	0	0	0	287.259580266066	0.0	0	0	0	0
266	0	0	0	0	0	0	0	379.6693075427171	281.69613266168403	0	0	0	0
267	0	0	1	0	0	0	0	690.9636227293277	580.5678419467732	0	0	0	0
268	0	0	1	0	0	0	0	147.45447486463348	0.0	0	0	0	0
269	0	0	0	0	0	0	0	539.4151326123409	0.0	0	0	0	0
270	0	0	0	0	0	0	0	701.8828263151559	160.20871982749196	0	0	0	0
271	0	0	0	0	0	0	0	510.45115014637764	83.99129038465625	0	0	0	0
272	0	0	0	0	0	0	0	157.04824242645356	0.0	0	0	0	0
273	0	0	1	0	0	0	0	820.0895231141943	526.2538518599494	0	0	0	0
274	0	0	1	0	0	0	0	135.8443764394942	0.0	0	0	0	0
275	0	0	1	0	0	0	0	429.98640606161933	0.0	0	0	0	0
276	0	0	0	0	0	0	0	195.130198807825	146.248631757248	0	0	0	0
277	0	0	0	0	0	0	0	438.20098813613	278.66680761863637	0	0	0	0
278	0	0	1	0	0	0	0	276.0629788468171	0.0	0	0	0	0
279	0	0	0	0	0	0	0	505.7278232700143	0.0	0	0	0	0
280	0	0	1	0	0	0	0	263.0585981147443	15.848503513704149	0	0	0	0
281	0	0	1	0	0	0	0	104.535966540513	0.0	0	0	0	0
282	0	0	0	0	0	0	0	261.9276723602025	0.0	0	0	0	0
283	0	0	0	0	0	0	0	668.0292442719922	300.5969897503298	0	0	0	0
284	0	0	0	0	0	0	0	354.968244377756	70.32254995627518	0	0	0	0
285	0	0	0	0	0	0	0	242.79922427195433	154.16410528031122	0	0	0	0
286	0	0	0	0	0	0	0	910.132867570419	0.0	0	0	0	0
287	0	0	0	0	0	0	0	344.8740044468601	297.5510204393161	0	0	0	0
288	0	0	0	0	0	0	0	990.7687987832622	106.58932901340069	0	0	0	0
289	0	0	1	0	0	0	0	216.81787149941246	215.15567605691444	0	0	0	0
290	0	0	1	0	0	0	0	602.6003811427203	425.23138926111216	0	0	0	0
291	0	0	1	0	0	0	0	906.1533952088698	129.31125152197808	0	0	0	0
292	0	0	0	0	0	0	0	245.10252790443687	0.0	0	0	0	0
293	0	0	1	0	0	0	0	785.3863029607237	531.3630273018817	0	0	0	0
294	0	0	0	0	0	0	0	989.83044194844	752.1240192209822	0	0	0	0
295	0	0	0	0	0	0	0	783.9882639908735	201.53994361152004	0	0	0	0
296	0	0	0	0	0	0	0	544.8404598042382	0.0	0	0	0	0
297	0	0	0	0	0	0	0	435.28815975021405	0.0	0	0	0	0
298	0	0	0	0	0	0	0	232.4255696210582	0.0	0	0	0	0
299	0	0	0	0	0	0	0	588.0617847156742	0.0	0	0	0	0
300	0	0	0	0	0	0	0	472.7420978733192	60.207270878259386	0	0	0	0
301	0	0	1	0	0	0	0	292.9507191910039	0.0	0	0	0	0
302	0	0	0	0	0	0	0	859.2054763820032	752.3034766415534	0	0	0	0
303	0	0	1	0	0	0	0	988.6574554501549	771.6799905659018	0	0	0	0
304	0	0	0	0	0	0	0	818.2011036149868	749.6582895676925	0	0	0	0
305	0	0	1	0	0	0	0	944.9394889991014	625.2392166071744	0	0	0	0
306	0	0	1	0	0	0	0	96.84859325283746	0.0	0	0	0	0
307	0	0	0	0	0	0	0	463.53219571140767	461.1046691601317	0	0	0	0
308	0	0	0	0	0	0	0	529.2052513723341	287.05247254386944	0	0	0	0
309	0	0	1	0	0	0	0	854.5119201586601	125.08327939018204	0	0	0	0
310	0	0	1	0	0	0	0	342.63695712873977	0.0	0	0	0	0
311	0	0	1	0	0	0	0	77.13258806995272	0.0	0	0	0	0
312	0	0	1	0	0	0	0	357.76365763014616	40.42110066564752	0	0	0	0
313	0	0	0	0	0	0	0	298.04991878692874	0.0	0	0	0	0
314	0	0	0	0	0	0	0	122.94728085521956	0.0	0	0	0	0
315	0	0	1	0	0	0	0	153.80551343132032	52.48975802084554	0	0	0	0
316	0	0	0	0	0	0	0	650.7527483276783	514.3922432332116	0	0	0	0
317	0	0	0	0	0	0	0	481.4824724041735	0.0	0	0	0	0
318	0	0	1	0	0	0	0	684.2167910925461	460.30228448799113	0	0	0	0
319	0	0	1	0	0	0	0	731.6542755206282	0.0	0	0	0	0
320	0	0	1	0	0	0	0	989.8304432342168	388.58876202243266	0	0	0	0
321	0	0	1	0	0	0	0	112.71650614052031	0.0	0	0	0	0
322	0	0	0	0	0	0	0	759.0979317879041	0.0	0	0	0	0
323	0	0	1	0	0	0	0	175.23155110329412	143.58794466360035	0	0	0	0
324	0	0	1	0	0	0	0	405.240724149726	0.0	0	0	0	0
325	0	0	0	0	0	0	0	435.00969294810665	177.7854590320097	0	0	0	0
326	0	0	1	0	0	0	0	77.41217086065588	0.0	0	0	0	0
327	0	0	0	0	0	0	0	253.87226347422563	0.0	0	0	0	0
328	0	0	0	0	0	0	0	580.1953422200536	82.06617597081511	0	0	0	0
329	0	0	1	0	0	0	0	585.6472992254357	251.56940127185112	0	0	0	0
330	0	0	1	0	0	0	0	787.7078867627758	0.0	0	0	0	0
331	0	0	0	0	0	0	0	701.7003944599103	503.42463138540813	0	0	0	0
332	0	0	1	0	0	0	0	662.2251415094289	496.1136194475174	0	0	0	0
333	0	0	1	0	0	0	0	515.9009894816936	318.03807799263996	0	0	0	0
334	0	0	1	0	0	0	0	295.39196089998666	0.0	0	0	0	0
335	0	0	0	0	0	0	0	379.3676669418143	0.0	0	0	0	0
336	0	0	1	0	0	0	0	679.2595177510856	0.0	0	0	0	0
337	0	0	1	0	0	0	0	611.9101942094762	0.0	0	0	0	0
338	0	0	1	0	0	0	0	614.2735782382229	238.39665689060553	0	0	0	0
339	0	0	1	0	0	0	0	7.244396072571435	0.0	0	0	0	0
340	0	0	1	0	0	0	0	478.3873465520444	0.0	0	0	0	0
341	0	0	0	0	0	0	0	559.0310892016724	0.0	0	0	0	0
342	0	0	1	0	0	0	0	572.2219103812561	0.0	0	0	0	0
343	0	0	1	0	0	0	0	787.8479855080905	223.8989578741093	0	0	0	0
344	0	0	0	0	0	0	0	381.6651107287556	0.0	0	0	0	0
345	0	0	1	0	0	0	0	663.4177338858058	0.0	0	0	0	0
346	0	0	1	0	0	0	0	11.273375530002738	0.0	0	0	0	0
347	0	0	0	0	0	0	0	683.6895108519732	453.3972298049591	0	0	0	0
348	0	0	1	0	0	0	0	663.8607484860706	335.80446554399344	0	0	0	0
349	0	0	1	0	0	0	0	647.0244231075321	461.48290711333675	0	0	0	0
350	0	0	1	0	0	0	0	612.151142924309	0.0	0	0	0	0
351	0	0	0	0	0	0	0	336.67961127872303	319.31080632596564	0	0	0	0
352	0	0	0	0	0	0	0	736.5695216480124	345.0577889589983	0	0	0	0
353	0	0	1	0	0	0	0	412.80099776083966	165.47457550070777	0	0	0	0
354	0	0	0	0	0	0	0	355.7146263202147	0.0	0	0	0	0
355	0	0	0	0	0	0	0	630.2188681952318	0.0	0	0	0	0
356	0	0	0	0	0	0	0	875.1337596316678	786.8644045339009	0	0	0	0
357	0	0	0	0	0	0	0	350.78294265891265	138.0654288146559	0	0	0	0
358	0	0	0	0	0	0	0	733.4357922576559	227.57258351607723	0	0	0	0
359	0	0	0	0	0	0	0	564.1748678614632	0.0	0	0	0	0
360	0	0	0	0	0	0	0	999.1978466831958	715.1208270670438	0	0	0	0
361	0	0	1	0	0	0	0	531.8960452912745	0.0	0	0	0	0
362	0	0	0	0	0	0	0	271.08972670626275	113.37322359724745	0	0	0	0
363	0	0	1	0	0	0	0	315.6836592819363	0.0	0	0	0	0
